"OBJECTID","Season_longshort","DEM_IA","TPI_IA","Slope_IA","d2water_IA","d2edge_IA","d2Landfills_IA","d2Feedlots_IA","d2streets","d2nestsV2_IA","northness","month_factor","risk_class","risk_name","validation_set"
2648593,"Local movements",231.11,-0.001488733,0.11,594.48,172.42,14180.63,5736.38,990.04,2534.78,-0.522008175154707,"May",2,"High","Train"
2191952,"Local movements",233.34,-1.37,3.1,2699.37,16.48,2972.95,10428.04,309.02,3777.29,-0.49895192096614,"Apr",0,"Low","Test"
2505640,"Local movements",217.64,0.02,0.48,132.45,-11.25,1684.97,5591.11,890.46,2555.54,-0.807088180396146,"May",0,"Low","Train"
2507547,"Local movements",277.6,-0.37,1.2,3472.73,114.98,13828.42,624.22,381.93,7280.63,0.127264953033056,"May",0,"Low","Train"
57302,"Local movements",183.2,0.14,0.67,31.46,4.12,15226.01,1822.6,851.88,10791.28,-0.425218852098152,"Mar",2,"High","Train"
2056058,"Local movements",357.34,-0.81,3.71,2460.84,40.99,11471.76,4058.76,112.28,961.41,0.0076109461341479,"Mar",0,"Low","Train"
794433,"Fledgling period",257.63,0.21,1.77,2339.62,463.98,8107.02,9689.24,211.44,7112.75,-0.998294775794753,"Sep",0,"Low","Train"
49352,"Local movements",244.7,-2.69,7.17,548.99,81.61,22249.48,140.35,287.12,960.22,-0.0623485146069917,"May",1,"Moderate","Train"
1525497,"Dispersal/migration",239.88,-1.01,6.79,105.39,-23.24,15902.13,2974.4,126.31,2759.03,-0.88772925177875,"Sep",2,"High","Train"
1459672,"Dispersal/migration",340.89,-0.26,0.7,5438.72,2258.31,12886.84,1359.33,4.79,5751.66,0.10740344820988,"Sep",0,"Low","Train"
2298106,"Local movements",254.73,0.67,1.65,2183.78,440.12,7206.47,10376.18,82.4,4656.39,-0.4342483461183,"Apr",2,"High","Train"
1643886,"Fledgling period",232.02,0.002425068,1.72,252.35,70.96,14129.09,6202.38,203.72,79.85,-0.931750235288572,"Jul",2,"High","Train"
1735720,"Dispersal/migration",308.11,1.11,2.36,974.54,35.31,21306.62,9487.97,497,2537.08,0.296280872925319,"Jul",0,"Low","Train"
1832264,"Local movements",287.28,0.00600612,0.13,365.57,139.55,3133.35,2169.31,319.37,9709.42,-0.999830589582598,"Feb",2,"High","Train"
1989793,"Local movements",327.81,6.6,14.1,266.9,-88.17,13574.93,1489.01,419.43,6780.63,-0.599109926407685,"Mar",2,"High","Test"
2383137,"Local movements",340.61,0.97,5.87,2595.87,4.13,8198.66,1909.93,211.85,2091.88,0.783821665880849,"Apr",2,"High","Train"
1343209,"Local movements",298.48,1.56,13.56,106.54,-84,19112.31,1620.09,596.72,752.45,0.274058919545427,"Sep",2,"High","Test"
1156728,"Local movements",260.2,-0.57,7.81,2601.89,-42.56,6747.67,12477.21,169.52,2918.77,-0.522008175154707,"Jan",1,"Moderate","Test"
549349,"Local movements",161.42,0.01,0.05,0,187.1,17758.05,5305.44,1289.32,2086.23,0.0376021528879766,"Dec",2,"High","Test"
2376810,"Local movements",228,-2.28,12.17,103.39,-2.66,1065.36,4112.84,5.02,2440.64,0.399339529406273,"Apr",2,"High","Train"
1002650,"Local movements",294.76,-0.21,0.48,535.56,84.24,14245.66,3205.82,122.96,4189.26,-0.60455227105793,"Sep",1,"Moderate","Train"
689396,"Local movements",214.09,-0.1,0.31,322.64,198.61,2477.48,9695.49,270.31,1999.05,-0.878345007358874,"May",1,"Moderate","Train"
887924,"Fledgling period",216.95,-1.04,8.93,24.9,-4.86,9696.43,15005.81,217.24,533.35,-0.992616716705937,"Aug",2,"High","Train"
1306280,"Fledgling period",227.69,-0.01,0.01,19.18,156.6,13881.03,6525.57,436.58,289.34,-0.21079579943078,"Aug",2,"High","Train"
2363083,"Local movements",184.87,-0.3,0.87,19.83,45.03,31821.41,4183.45,463.74,888.43,-0.24002245327755,"Apr",2,"High","Train"
975315,"Local movements",226.94,2.33,4.66,1178.73,88.31,13485.21,3122.95,208.16,2132.63,-0.13200259235517,"Oct",2,"High","Test"
1135951,"Local movements",215.56,0.1,1.17,466.79,16.06,2342.13,3003.58,419.38,4876.82,-0.681055880507152,"Jan",2,"High","Test"
2668425,"Local movements",338.62,0.48,1.52,2446.78,660.41,20509.19,1196.79,306.48,1274.98,-0.835588777131408,"May",2,"High","Train"
2548487,"Local movements",262.49,1.53,6.73,3356.83,97.22,18838.41,1478,290.74,7162.21,0.156959287610023,"May",2,"High","Test"
2635057,"Local movements",244.98,0.38,5.23,5808.15,39.36,25585.87,4366.43,235.33,7317.14,0.800189441072806,"May",2,"High","Train"
137199,"Fledgling period",212.82,0.46,0.85,128.81,-16.36,9514.25,15154.28,519.52,100.38,-0.955805938617666,"Jul",2,"High","Train"
1986291,"Local movements",330.4,0.85,4.14,7872.77,291.29,21988.22,1372.47,132.34,1328.6,-0.999932805943894,"Mar",1,"Moderate","Train"
2510632,"Local movements",344.05,0.22,2.18,3484.51,1169.91,11757.57,3504.58,525.51,5251.73,0.890121185695265,"May",0,"Low","Test"
15336,"Dispersal/migration",302.71,-0.06,0.63,3926.64,2845.19,18317.1,2468.08,653.83,8425.26,-0.88772925177875,"Dec",1,"Moderate","Train"
2382492,"Local movements",338.31,1,5.19,436.65,51.42,14947.39,1070.15,557.97,2458.55,0.120502769367367,"Apr",2,"High","Train"
496484,"Local movements",226.85,-0.26,8.63,206.21,-81.88,8258.93,14447.93,48.04,1883.13,-0.26596387560898,"Feb",0,"Low","Train"
2625071,"Local movements",270.62,-1.32,3.83,655.54,75.15,2814.28,4366.89,40.64,9511.24,-0.246632309968834,"May",0,"Low","Test"
255517,"Local movements",233.4,0.15,0.39,101.53,79.24,14648.6,10583.22,597.96,12595.24,0.296280872925319,"Oct",2,"High","Train"
1204764,"Local movements",306.82,-0.96,5.35,1975.32,1.49,17241.01,5014.9,325.43,2297.09,-0.0192024929016926,"May",2,"High","Test"
2556750,"Local movements",390.92,0.06,1.55,1245.98,180.61,9451.7,3555.15,289.68,9802.4,0.368700851461733,"May",0,"Low","Train"
1123887,"Local movements",215.78,-1.53,4.96,1743.51,-16.95,18966.6,3299.94,391.92,3532.81,-0.881582195878286,"Mar",1,"Moderate","Train"
777923,"Local movements",331.58,0.33,6.98,392.84,173.75,8246.84,3832.84,641.16,2736.88,0.0707372016677029,"Jun",0,"Low","Train"
2616361,"Local movements",309.07,-0.28,1.35,1107.35,1173.02,21801.46,2309.53,91.99,5714.84,-0.702713076773554,"May",2,"High","Train"
1471330,"Local movements",162.06,-0.01,0.26,383.61,-12.19,19060.25,3727.48,1178.53,3728.96,-0.954864616379626,"Sep",2,"High","Test"
2678059,"Local movements",218.86,-0.13,3.93,341.81,7.28,10224.78,2020.83,83.87,1640.86,-0.397878873789916,"May",0,"Low","Train"
827799,"Local movements",231.35,-0.65,1.62,3616.99,531.85,19007.42,5798.03,319.47,10869.27,0.196327406266778,"Sep",0,"Low","Test"
2478635,"Local movements",286.29,0.48,8.6,199.16,-135.29,8806.87,4056.73,892.07,4432.42,0.100625733386932,"Apr",1,"Moderate","Train"
1311773,"Fledgling period",234.37,0.02,9.83,42.82,-4.65,14247.49,4956.78,1148.91,2011.54,-0.890845866780576,"Aug",2,"High","Train"
558019,"Dispersal/migration",257.72,0.3,1.56,7129.66,678.31,21394.68,1761.64,111.9,4364.01,-0.370180831351287,"Aug",1,"Moderate","Test"
2124168,"Local movements",230.24,0.06,3.09,31.14,30.24,19284.97,1372,948.02,2084.67,-0.690651096560508,"Mar",2,"High","Test"
2417031,"Local movements",265.31,-0.51,6.18,968.9,1.19,10892.77,2129.21,468.37,12261.12,0.468516671300377,"Apr",0,"Low","Train"
914753,"Fledgling period",212.69,0.37,0.75,109.75,-12.25,9524.52,15164.74,535.38,84.53,-0.916484813348769,"Jul",2,"High","Test"
1034010,"Dispersal/migration",310.55,0.08,0.33,1023.06,1546.32,15322.57,2161.99,216.6,10708.69,-0.108986752239871,"Apr",0,"Low","Train"
2294903,"Local movements",292.17,-0.009318504,0.53,3525.4,458.18,19459.34,1255.31,242.84,3726.92,-0.88772925177875,"Apr",2,"High","Train"
2366340,"Local movements",351.92,-0.14,0.48,4080.92,325.41,20212.2,1901.96,87.24,4212.8,0.147075553571863,"Apr",2,"High","Train"
1006466,"Local movements",300.63,-0.18,2.04,309.66,222.56,15024.17,1995.34,207.01,1646.65,-0.524722399807346,"Sep",2,"High","Train"
2161278,"Local movements",249.39,0.73,6.46,643.17,43.98,20895.96,416.77,514.25,1520.52,-0.673699635594561,"Apr",2,"High","Test"
2306814,"Local movements",284.52,-0.02,0.31,35.26,-225.69,5333.26,3329.75,887.46,3760.67,-0.9124384,"Apr",2,"High","Train"
1137185,"Local movements",217.96,0.12,2.14,1746.46,714.87,8939.21,3925.2,154.37,13567.07,0.679888826197857,"Jan",2,"High","Train"
426311,"Local movements",164.42,-0.54,0.6,20.83,-26.24,18432.44,1632.15,333.44,563.52,-0.996673165716047,"Aug",1,"Moderate","Train"
1706424,"Fledgling period",239.41,0.41,7.64,105.08,-2.79,14370.82,5616.77,72.81,701.25,-0.801143615546934,"Jul",2,"High","Test"
345064,"Local movements",200.63,0.01,2.77,679.3,14.26,2304.86,15401.9,297.74,7203.69,0.228752807808459,"Sep",0,"Low","Train"
1774088,"Local movements",285.18,-0.06,0.08,19.16,-8.3,3021.96,2453.56,258.73,6739.53,-0.8830813,"Jan",2,"High","Train"
2434630,"Local movements",227.93,-0.01,0.02,392.07,439.91,15323.75,3871.06,1530.4,4965.41,-0.969305221502961,"Apr",2,"High","Train"
357001,"Local movements",159.46,0.003228332,0.18,106.54,130.85,9414.39,5488.12,166.27,3226.51,0.189640831297834,"Sep",0,"Low","Train"
2111890,"Local movements",305.6,-5.17,15.12,51.13,-149.06,8919.3,3268.12,371.09,1805.24,-0.580386863155222,"Mar",2,"High","Train"
876595,"Local movements",179.24,-0.01,0.1,1454.01,974.26,7693.48,4181.15,320.86,2163.3,-0.246632309968834,"Sep",1,"Moderate","Train"
1979873,"Local movements",231.94,-2.1,6.71,11.95,14.62,9647.07,7166.07,219.2,7275.74,-0.759399059137508,"Mar",2,"High","Train"
1505512,"Dispersal/migration",307.53,0.48,1.97,1501.51,222.8,4630.17,4105.89,15.23,9674.64,0.0276075114542115,"Sep",0,"Low","Train"
960644,"Local movements",208.67,-0.1,0.3,238.79,12.1,16926.97,2602.26,177.54,5641.67,-0.996927718456887,"Nov",2,"High","Train"
1255843,"Fledgling period",282.01,-1.02,1.72,417.39,72.79,19374.18,1097.14,333.56,940.9,0.913088940312308,"Aug",2,"High","Train"
2694801,"Local movements",229.52,-1.5,3.73,454.4,15.63,21669.95,3206.92,464.33,1436.17,0.850855280561193,"Jun",2,"High","Test"
2535395,"Local movements",215.01,0.02,0.25,144.36,-27.02,3320.45,7752.67,880.22,1272.98,0.140331605846737,"May",2,"High","Test"
704094,"Local movements",236.44,0.05,6.86,124.7,-25.75,10811.71,7334.2,151.46,1088.25,-0.797046640792012,"Feb",2,"High","Train"
1210382,"Local movements",189.75,0.03,0.27,893.04,-6.37,28332.38,5369.91,65.31,16857.15,-0.207681,"Jun",0,"Low","Train"
2159330,"Local movements",167.45,-0.00092198,0.15,265.27,18.8,16682.15,3460.13,693.91,956.41,0.040785011241591,"Mar",0,"Low","Train"
1520587,"Dispersal/migration",239.45,0.97,11.56,50.79,-16.51,16037.71,2883.87,200.3,3010.66,-0.924302378632464,"Sep",2,"High","Train"
987027,"Local movements",263.55,-0.02,0.12,498.88,74.92,7524.11,5472.64,300.01,4505.4,-0.952818214594305,"Sep",2,"High","Train"
2167077,"Local movements",293.04,-0.03,0.13,194.41,-68.79,10491.46,1551.2,1103.63,7746.99,-0.784809686924768,"Apr",2,"High","Test"
2532930,"Local movements",226.18,0.13,0.69,44.89,-12.13,6872.72,7116.36,147.77,472.53,-0.931750235288572,"May",2,"High","Train"
1559276,"Dispersal/migration",233.15,-1.1,5.48,74.11,2.01,10259.28,3964.53,87.34,1481.44,-0.858526433742102,"Aug",2,"High","Train"
1756961,"Local movements",219.93,-0.24,3.37,379.74,248.67,17936.43,1191.74,219.92,1348.96,-0.723737878702569,"Jul",2,"High","Test"
561639,"Local movements",160.85,0.26,0.86,38.68,-11.03,10110.35,4457.33,447.36,3610.82,-0.9548646,"Sep",2,"High","Train"
1022373,"Fledgling period",262.29,0.07,1.24,5698.35,29.43,1278.05,2581.85,1.63,150.85,-0.966798192579461,"Aug",2,"High","Test"
2486751,"Local movements",228.32,0.001216004,0.1,246.09,942.13,16199.25,4599.47,534.74,5041.6,-0.0691484486540619,"May",0,"Low","Test"
1488400,"Local movements",305.7,-0.11,1,4335.75,584.07,18837.83,2365.25,376.91,10375.72,-0.730602326933837,"Nov",2,"High","Test"
2189954,"Local movements",278.4,3.19,5.3,3233.16,39.44,17598.76,662.54,220.81,555.89,-0.752854946567295,"Apr",0,"Low","Train"
285322,"Local movements",231.34,0.002437234,0.07,1305.47,516.83,11034.11,10754.06,256.6,9242.08,-0.304300171059833,"Aug",2,"High","Train"
2668624,"Local movements",332.93,-0.24,1.08,2069.08,893.85,23949.76,1631.39,556.04,5209.01,0.674875760071267,"May",1,"Moderate","Test"
612717,"Local movements",210.64,-0.07,0.02,18.74,97.97,8238.63,13507.97,334.61,2862.68,0.999950000416665,"May",2,"High","Train"
934362,"Fledgling period",223.17,-1.89,4.7,598.57,-75.99,8924.43,11662.54,106.03,1422.06,-0.673699635594561,"Aug",2,"High","Train"
2189355,"Local movements",263.51,0.09,4.5,621.38,62.93,19112.9,1150.55,535.41,8249.53,0.35301940121933,"Apr",2,"High","Train"
1198735,"Local movements",179.43,-0.03,1.05,1564.38,350.54,1733.48,7799.41,272.17,2432.33,0.156959287610023,"Apr",0,"Low","Test"
2210710,"Local movements",201.9,-1.47,7.91,2386.84,-100.76,1419,6119.85,651.1,18910.51,-0.820559357339561,"Apr",1,"Moderate","Test"
1042136,"Local movements",194.03,0.43,0.62,78.78,-45.67,7439.5,864.25,748.41,4306.37,0.0906716244643097,"Mar",2,"High","Train"
1924883,"Local movements",215.27,-0.56,0.22,117.24,98.02,17948.47,1289.79,1372.66,3281.7,-0.867026721445802,"Mar",2,"High","Train"
530856,"Local movements",264.5,0.61,1.92,2009.83,87.44,8878.95,10808.33,397.66,7344.97,-0.391617625614436,"Apr",2,"High","Train"
2106249,"Local movements",210.58,-0.005640726,0.13,0,221.48,6939.61,12854.6,1409.14,2793.42,-0.998103772095146,"Mar",2,"High","Train"
2574080,"Local movements",225.07,-0.06,0.33,92.97,-97.74,10959.42,7167.57,345,1748.66,0.667462825841308,"May",2,"High","Train"
1104116,"Dispersal/migration",238.96,0.58,1.13,5651.75,2304.33,17235.43,1244.78,321.84,14646.13,-0.999766887712928,"Mar",0,"Low","Train"
2056327,"Local movements",349.04,-0.05,1.47,7673.6,2414.88,15948.2,1484.08,45.3,5107.26,-0.481520696041674,"Mar",0,"Low","Test"
478295,"Local movements",228.43,-1.72,2.44,3.45,42.72,15723.36,4570.57,308.51,1809.86,0.97133797485203,"Sep",1,"Moderate","Test"
867794,"Local movements",230.94,1.92,6.84,4804.53,12.72,23658.65,1675.51,379.05,9334.4,-0.122083663777433,"Jun",0,"Low","Train"
1240202,"Fledgling period",276.81,-0.82,5.11,199.32,-8.76,19555.61,8121.21,322.65,2086.7,-0.984127576978514,"Aug",2,"High","Test"
2684735,"Local movements",247.96,-0.21,10.4,106.4,-20.93,21028.62,2879.12,919.78,1178.66,-0.998828593177219,"Jun",2,"High","Test"
1745855,"Local movements",223.21,-0.2,0.81,2555.68,331.13,13476.35,118.01,199.22,3253.37,-0.360872880139767,"Sep",0,"Low","Test"
2529419,"Local movements",231.77,-0.05,0.44,22.98,17.81,13478.24,3675.33,1276.66,4526.39,-0.148650700271364,"May",2,"High","Train"
475374,"Local movements",265.2,1.84,2.81,1059.6,32.29,14808.22,7174.16,408.53,4230.7,0.11056977982007,"Sep",1,"Moderate","Test"
1872013,"Local movements",298.13,0.79,3.59,1438.68,502.17,11594.71,3275.82,394.92,7917.88,0.724836010740905,"Feb",0,"Low","Train"
803212,"Fledgling period",211.42,0.24,0.49,24.08,239.45,7454.96,12273.43,1476.22,2673.75,0.380924824366882,"Aug",2,"High","Train"
1295451,"Fledgling period",232.53,-2.5,4.63,253.71,-8.54,13705.04,7002.62,515.94,755.4,-0.481520696041674,"Jul",2,"High","Train"
1976959,"Local movements",247.29,-0.18,1.23,13.79,37.89,627.47,3354.84,86.62,5753.1,0.999950000416665,"Mar",2,"High","Train"
1808782,"Local movements",230.29,0.33,0.54,4773.36,920.36,8269.96,2885.1,247.74,9362.78,-0.653643620863612,"Feb",2,"High","Train"
333939,"Local movements",171.83,-0.2,0.86,46.92,1236.92,2415.6,12099.46,56.82,7632.37,-0.81295203709989,"May",0,"Low","Train"
1483700,"Local movements",282.66,1.24,2.34,6832.43,2217.26,14334.14,1969.03,100.33,18037.37,-0.56398505756941,"Nov",2,"High","Test"
1544819,"Dispersal/migration",236.44,-0.17,0.16,0,56.75,3680.9,5271.3,563.11,125.1,-0.765867232434637,"Aug",2,"High","Test"
1178848,"Dispersal/migration",202.89,-0.69,1.72,19.48,107.62,26725.71,592.48,253.7,846.43,-0.958698082843669,"Dec",2,"High","Test"
692905,"Local movements",207.32,-0.56,4.56,324.9,-16.48,16083.66,2157.75,648.94,691.21,0.03760215,"Feb",2,"High","Test"
2388421,"Local movements",199.92,1.88,10.52,1520.28,-30.15,9636.47,3759.16,371.33,5991.86,0.506220257232778,"Apr",0,"Low","Train"
153505,"Local movements",158.82,-0.005023429,0.01,0,429.71,11359.64,3869.43,452.78,7854.21,-0.297801641323633,"Sep",0,"Low","Train"
1945765,"Local movements",229.86,0.87,4.45,4641.41,739.65,8464.31,834.58,373.42,11972.5,-0.446087489913793,"Mar",2,"High","Train"
1572127,"Fledgling period",243.94,2.78,12.29,61.99,-11.71,19449.84,1910.62,1212.8,1648.47,-0.994843903359459,"Jul",2,"High","Test"
1131063,"Local movements",309.26,0.01,1.57,5636.21,202.06,11077.63,1416.13,385.82,2208.69,-0.246632309968834,"Mar",2,"High","Train"
1231727,"Dispersal/migration",308.4,0.36,1.45,11770.23,965.81,13661.29,2181.91,245.36,14586,-0.71203271639831,"Aug",0,"Low","Test"
48021,"Dispersal/migration",180.85,-0.22,0.46,0.86,36.32,10538.97,5842.16,473.55,689.02,-0.842759353958694,"Oct",1,"Moderate","Test"
1035797,"Dispersal/migration",278.7,-0.64,3.73,335.44,11.29,17105.3,4934.79,50.87,773.64,0.117340067575955,"Apr",0,"Low","Train"
2502252,"Local movements",271.02,-0.72,1.52,25.37,4.22,11129.34,2933.47,351.39,3706.98,0.0607588812193859,"May",2,"High","Test"
1112008,"Local movements",189.92,-0.1,0.21,283.6,255.63,10926.52,1728.55,515.51,1000.12,-0.921680034105203,"Apr",2,"High","Train"
223340,"Local movements",179.44,-0.15,0.38,7.07,25.79,21263.55,8956.49,275.79,991.4,-0.999766887712928,"Aug",0,"Low","Train"
1545979,"Dispersal/migration",299.62,0.64,7.08,295.07,-18.81,13576.73,4050,149.99,13709.03,-0.481520696041674,"Aug",0,"Low","Train"
2391401,"Local movements",297.8,-0.09,1.7,790.07,250.35,15069.26,1442.63,194.06,11695.14,0.494805518914805,"Apr",0,"Low","Train"
1191908,"Local movements",198.02,-0.15,0.52,132.9,10.29,2876.6,3473.93,376.04,665.14,-0.932902091033304,"Apr",2,"High","Test"
2064954,"Dispersal/migration",182.37,-0.72,0.92,108.1,13.61,22489.83,4061.12,799.35,2922.52,-0.778573181620433,"Mar",0,"Low","Train"
2673879,"Local movements",282.85,-0.17,1.59,386.25,262.47,12857.28,1405.15,493.71,1822.55,-0.8205594,"May",0,"Low","Test"
1910881,"Local movements",292.02,0.27,1.21,150.68,33.82,7765.29,26815.95,900.37,1569.97,-0.099041036598728,"Mar",2,"High","Test"
524221,"Local movements",254.75,0.03,3.33,3311.56,64.52,5664.6,12579.42,192.18,5672.9,0.215897602691854,"Apr",2,"High","Train"
1535081,"Dispersal/migration",229.55,0.003134666,0.1,185.39,129.32,13527.3,2344.51,1357.75,1654.51,-0.73277355485212,"Sep",1,"Moderate","Train"
2208899,"Local movements",271.63,-0.19,1.46,1876.56,6.39,1197.8,6535.53,329.35,1661.23,-0.507593125815277,"Apr",1,"Moderate","Train"
219302,"Local movements",179.86,-0.05,0.35,306.01,-118.97,21336.53,6994.29,178.31,1177.02,-0.397878873789916,"Aug",2,"High","Train"
507281,"Local movements",210.58,-0.3,0.01,0,72.25,11754.48,11573.04,157.74,4149.81,0.710913538012277,"Mar",2,"High","Test"
2087734,"Local movements",278.47,-2.67,10.98,6816.13,-66.48,29482.12,2407.51,653.08,2037.02,-0.538961449399512,"Mar",2,"High","Train"
82299,"Local movements",211.24,-2.49,4.2,3970.45,57.73,8834.31,3108.62,270.21,11227.07,-0.945525055614696,"Apr",1,"Moderate","Test"
2283191,"Local movements",233.2,-0.2,0.23,1.04,99.69,11653,3778.43,1230.56,954.79,-0.863611115390566,"Apr",2,"High","Train"
55532,"Local movements",217.16,-0.13,0.45,3.47,72.34,13137.36,13873.71,368.15,2440.38,0.999550033748988,"Apr",2,"High","Train"
2564085,"Local movements",252.97,-1.69,3.45,915.5,233.45,13532.57,6853.82,225.72,2207.03,-0.797046640792012,"May",2,"High","Train"
1136940,"Local movements",163.93,-0.74,1.08,257.57,63.29,2943.53,10959.67,68.91,6936.9,-0.56398505756941,"Jan",2,"High","Train"
1007962,"Local movements",317.88,-1.02,2.28,338.42,96.67,19955.52,1111.71,252.85,3820.61,-0.826233847641272,"Sep",0,"Low","Train"
1015145,"Local movements",295.75,2.31,5.03,2664.61,5.83,3716.14,1041.77,507.71,8534.75,-0.297801641323633,"Sep",0,"Low","Train"
2293193,"Local movements",162.35,0.06,0.9,12.51,-1.27,17918.53,3534.16,205.99,2578.72,-0.0523650191612259,"Apr",2,"High","Test"
155777,"Local movements",158.96,-0.04,0.35,10.87,37.94,9697.58,4369.92,619.14,6165.45,-0.830053535235222,"Sep",2,"High","Test"
2746769,"Fledgling period",218.77,-0.63,0.85,1718.03,141.84,5564.72,16676.73,489.26,4441.46,-0.830053535235222,"Sep",2,"High","Test"
833119,"Fledgling period",231.96,-2.79,4.52,81.66,0.25,16169.67,4602.13,81.66,3541.38,-0.259388502789626,"Sep",2,"High","Train"
1892261,"Local movements",244.35,0.02,0.14,8319.65,480,11943.92,995.6,409,10621.46,-0.991354173948826,"Feb",2,"High","Test"
633528,"Local movements",236.01,1.24,3.51,380.57,119.87,15094.49,13433.44,208.19,436.96,-0.622856747787041,"May",2,"High","Test"
2124131,"Local movements",228.95,-1.74,6.83,12.61,27.9,12272.27,8211.34,49.65,830.6,0.993956097956697,"Mar",2,"High","Train"
136304,"Fledgling period",212.7,-1.37,4.11,25.04,4.96,7675.37,12583.52,184.62,2443.72,-0.981702202998454,"Aug",2,"High","Train"
966078,"Local movements",206.35,0.03,0.31,346.38,-119.31,19036.49,6724.28,169.8,4213.88,-0.856888753368947,"Oct",0,"Low","Train"
1936064,"Local movements",293.19,-1.2,6.32,817.99,-14.2,25731.6,3018.91,280.55,1545.97,-0.9803817,"Mar",0,"Low","Train"
627029,"Dispersal/migration",315.56,1.71,3.5,2458.55,201.86,7498.86,5530.83,247.65,9495.49,-0.851690981486566,"Nov",2,"High","Train"
2539266,"Local movements",227.39,-0.02,0.03,0,1036.03,20924.71,3470.8,1858.64,2556.03,0.999950000416665,"May",2,"High","Train"
2758789,"Fledgling period",211.1,-0.05,0.18,129.01,-24.77,7636.24,15259.43,1308.79,3253.06,0.652437468164052,"Aug",2,"High","Train"
1613332,"Fledgling period",233.15,-2.67,10.89,19.17,11.73,14500.63,4390.15,1353.48,1692.84,0.497571047891727,"Sep",2,"High","Train"
2487468,"Local movements",234.12,-2.7,4.31,54.45,8.89,6721.31,10028.5,258.43,3512.22,-0.901138709466889,"May",2,"High","Train"
101011,"Dispersal/migration",200.19,-0.18,2.19,2348.24,66.79,14024.12,2090.82,71.92,4448.94,-0.862000837090063,"Sep",0,"Low","Test"
1214974,"Fledgling period",318.16,-0.007516351,0.22,357.82,292.74,17095.06,1992.63,560.59,1627.6,0.417594503958358,"Aug",0,"Low","Train"
2007637,"Local movements",242.75,0.003643237,0.08,683.65,178.79,9399.24,7442.99,343.33,3185.32,-0.0691484486540619,"Mar",0,"Low","Train"
1921257,"Local movements",179.94,-3.39,4.89,2128.03,-95.76,5018.62,2000.34,599.34,3509.19,-0.973302071063349,"Mar",0,"Low","Train"
2230579,"Local movements",326.69,-0.23,0.63,102.13,-43.34,10247.03,1393.49,396.36,4585.92,-0.63837785564066,"Apr",1,"Moderate","Test"
667561,"Local movements",219.07,-0.13,0.48,10.46,2.01,4419.22,6045.74,1048.64,5180.57,-0.913737203141545,"Nov",1,"Moderate","Test"
1111196,"Local movements",178.03,0.002589072,0.12,175.85,-108.02,14577.67,2888.38,717.25,162.67,-0.929254205344123,"Apr",0,"Low","Train"
927299,"Fledgling period",212.38,0.13,0.31,126.25,-9.81,5261.69,12790.8,121.69,1829.87,-0.963344863441243,"Sep",0,"Low","Train"
2126772,"Local movements",243.97,0.3,3.23,2778.07,83.85,5647.08,8704.27,2.28,5923.69,0.350037390993891,"Mar",2,"High","Train"
1095333,"Dispersal/migration",219.73,1.26,2.43,1164.12,121.41,24046.63,3337.09,95.05,9856.23,-0.984127576978514,"Mar",2,"High","Train"
1091611,"Dispersal/migration",188.05,-0.03,0.05,0,46.61,42806.7,5575.21,500.01,872.68,-0.9432846,"Mar",0,"Low","Train"
1993216,"Local movements",365.94,-0.6,3.62,42.51,-15.13,33622.46,587.94,416.02,2056.24,-0.948733218843107,"Mar",2,"High","Train"
2735643,"Local movements",176.36,-0.02,0.11,315.91,134.91,8922.52,3653.59,620.68,11412.57,-0.971715320712062,"Sep",0,"Low","Test"
785147,"Local movements",270.68,-0.99,6.61,5934.47,40.6,3280.12,6219.71,292.21,2219.33,-0.354509065048132,"Jul",2,"High","Train"
286148,"Local movements",217.67,-0.95,1.76,674.39,6.57,1476.28,8392.94,19.33,1971.57,0.758361875990508,"Aug",0,"Low","Train"
2067146,"Local movements",180.22,-0.03,0.13,237.71,84.2,20241.71,1842.01,339.54,1794.63,-0.704975769195658,"Mar",0,"Low","Train"
1575660,"Fledgling period",242.35,-0.32,6.92,105.97,-44.19,20516.06,1946.37,462.99,653.03,-0.989007826982433,"Jul",2,"High","Train"
616169,"Local movements",228.75,3.05,7.45,1333.53,-26.67,11417.94,6289.24,442.48,10572.86,0.166827325850222,"Oct",0,"Low","Train"
335546,"Dispersal/migration",238.08,0.49,2.1,12310.03,2777.84,14929.2,2293.61,271.34,14118.03,0.0675595202422752,"May",2,"High","Train"
2064753,"Dispersal/migration",261.54,2.17,4.91,1198.76,2.94,15962.27,8677.25,141.44,4475.68,-0.818734599277382,"Mar",0,"Low","Test"
864553,"Local movements",161.39,-0.002446298,0.05,701.36,645.55,18667.69,1812.09,315.8,5990.48,-0.504846104599858,"May",0,"Low","Train"
1788178,"Local movements",273.29,2.12,3.56,3744.48,29.74,7584.36,4397.49,117.89,4727.48,-0.998669394237814,"Feb",2,"High","Train"
2227581,"Dispersal/migration",281.45,0.5,4.86,76.37,-4.64,18632.96,10466.96,451.07,3619.03,-0.391617625614436,"Apr",2,"High","Train"
2247438,"Local movements",238.21,-3.42,8.2,1579.45,-18.58,32407.6,3480.05,59,3478.4,-0.259388502789626,"Apr",2,"High","Test"
2752193,"Fledgling period",233.33,0.34,2.43,828.6,142.32,19346.95,218.87,21.56,3240.9,-0.00920354326880834,"Aug",0,"Low","Train"
